REGION,TECHNOLOGY,YEAR,VALUE
UGANDA,CHP,2018,0.589
UGANDA,CHP,2019,0.6185
UGANDA,CHP,2020,0.6495
UGANDA,CHP,2021,0.6815
UGANDA,CHP,2022,0.716
UGANDA,CHP,2023,0.7515
UGANDA,CHP,2024,0.789
UGANDA,CHP,2025,0.8285
UGANDA,CHP,2026,0.87
UGANDA,CHP,2027,0.9135
UGANDA,CHP,2028,0.9595
UGANDA,CHP,2029,1.0075
UGANDA,CHP,2030,1.0575
UGANDA,CHP,2031,1.1105
UGANDA,CHP,2032,1.166
UGANDA,CHP,2033,1.2245
UGANDA,CHP,2034,1.2855
UGANDA,CHP,2035,1.35
UGANDA,CHP,2036,1.4175
UGANDA,CHP,2037,1.488
UGANDA,CHP,2038,1.5625
UGANDA,CHP,2039,1.6405
UGANDA,CHP,2040,1.7225
