REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
UGANDA,PWRHFOE01,ELC001,1,2038,1.0
UGANDA,PWRHFOE01,ELC001,1,2039,1.0
UGANDA,PWRHFOE01,ELC001,1,2040,1.0
UGANDA,PWRHYD001,ELC001,1,2018,1.0
UGANDA,PWRHYD001,ELC001,1,2019,1.0
UGANDA,PWRHYD001,ELC001,1,2020,1.0
UGANDA,PWRHYD001,ELC001,1,2021,1.0
UGANDA,PWRHYD001,ELC001,1,2022,1.0
UGANDA,PWRHYD001,ELC001,1,2023,1.0
UGANDA,PWRHYD001,ELC001,1,2024,1.0
UGANDA,PWRHYD001,ELC001,1,2025,1.0
UGANDA,PWRHYD001,ELC001,1,2026,1.0
UGANDA,PWRHYD001,ELC001,1,2027,1.0
UGANDA,PWRHYD001,ELC001,1,2028,1.0
UGANDA,PWRHYD001,ELC001,1,2029,1.0
UGANDA,PWRHYD001,ELC001,1,2030,1.0
UGANDA,PWRHYD001,ELC001,1,2031,1.0
UGANDA,PWRHYD001,ELC001,1,2032,1.0
UGANDA,PWRHYD001,ELC001,1,2033,1.0
UGANDA,PWRHYD001,ELC001,1,2034,1.0
UGANDA,PWRHYD001,ELC001,1,2035,1.0
UGANDA,PWRHYD001,ELC001,1,2036,1.0
UGANDA,PWRHYD001,ELC001,1,2037,1.0
UGANDA,PWRHYD001,ELC001,1,2038,1.0
UGANDA,PWRHYD001,ELC001,1,2039,1.0
UGANDA,PWRHYD001,ELC001,1,2040,1.0
UGANDA,PWRHYD002,ELC001,1,2018,1.0
UGANDA,PWRHYD002,ELC001,1,2019,1.0
UGANDA,PWRHYD002,ELC001,1,2020,1.0
UGANDA,PWRHYD002,ELC001,1,2021,1.0
UGANDA,PWRHYD002,ELC001,1,2022,1.0
UGANDA,PWRHYD002,ELC001,1,2023,1.0
UGANDA,PWRHYD002,ELC001,1,2024,1.0
UGANDA,PWRHYD002,ELC001,1,2025,1.0
UGANDA,PWRHYD002,ELC001,1,2026,1.0
UGANDA,PWRHYD002,ELC001,1,2027,1.0
UGANDA,PWRHYD002,ELC001,1,2028,1.0
UGANDA,PWRHYD002,ELC001,1,2029,1.0
UGANDA,PWRHYD002,ELC001,1,2030,1.0
UGANDA,PWRHYD002,ELC001,1,2031,1.0
UGANDA,PWRHYD002,ELC001,1,2032,1.0
UGANDA,PWRHYD002,ELC001,1,2033,1.0
UGANDA,PWRHYD002,ELC001,1,2034,1.0
UGANDA,PWRHYD002,ELC001,1,2035,1.0
UGANDA,PWRHYD002,ELC001,1,2036,1.0
UGANDA,PWRHYD002,ELC001,1,2037,1.0
UGANDA,PWRHYD002,ELC001,1,2038,1.0
UGANDA,PWRHYD002,ELC001,1,2039,1.0
UGANDA,PWRHYD002,ELC001,1,2040,1.0
UGANDA,PWRSOL001,ELC001,1,2018,1.0
UGANDA,PWRSOL001,ELC001,1,2019,1.0
UGANDA,PWRSOL001,ELC001,1,2020,1.0
UGANDA,PWRSOL001,ELC001,1,2021,1.0
UGANDA,PWRSOL001,ELC001,1,2022,1.0
UGANDA,PWRSOL001,ELC001,1,2023,1.0
UGANDA,PWRSOL001,ELC001,1,2024,1.0
UGANDA,PWRSOL001,ELC001,1,2025,1.0
UGANDA,PWRSOL001,ELC001,1,2026,1.0
UGANDA,PWRSOL001,ELC001,1,2027,1.0
UGANDA,PWRSOL001,ELC001,1,2028,1.0
UGANDA,PWRSOL001,ELC001,1,2029,1.0
UGANDA,PWRSOL001,ELC001,1,2030,1.0
UGANDA,PWRSOL001,ELC001,1,2031,1.0
UGANDA,PWRSOL001,ELC001,1,2032,1.0
UGANDA,PWRSOL001,ELC001,1,2033,1.0
UGANDA,PWRSOL001,ELC001,1,2034,1.0
UGANDA,PWRSOL001,ELC001,1,2035,1.0
UGANDA,PWRSOL001,ELC001,1,2036,1.0
UGANDA,PWRSOL001,ELC001,1,2037,1.0
UGANDA,PWRSOL001,ELC001,1,2038,1.0
UGANDA,PWRSOL001,ELC001,1,2039,1.0
UGANDA,PWRSOL001,ELC001,1,2040,1.0
UGANDA,PWRTRNE01,RESELC01,1,2018,0.95
UGANDA,PWRTRNE01,RESELC01,1,2019,0.95
UGANDA,PWRTRNE01,RESELC01,1,2020,0.95
UGANDA,PWRTRNE01,RESELC01,1,2021,0.95
UGANDA,PWRTRNE01,RESELC01,1,2022,0.95
UGANDA,PWRTRNE01,RESELC01,1,2023,0.95
UGANDA,PWRTRNE01,RESELC01,1,2024,0.95
UGANDA,PWRTRNE01,RESELC01,1,2025,0.95
UGANDA,PWRTRNE01,RESELC01,1,2026,0.95
UGANDA,PWRTRNE01,RESELC01,1,2027,0.95
UGANDA,PWRTRNE01,RESELC01,1,2028,0.95
UGANDA,PWRTRNE01,RESELC01,1,2029,0.95
UGANDA,PWRTRNE01,RESELC01,1,2030,0.95
UGANDA,PWRTRNE01,RESELC01,1,2031,0.95
UGANDA,PWRTRNE01,RESELC01,1,2032,0.95
UGANDA,PWRTRNE01,RESELC01,1,2033,0.95
UGANDA,PWRTRNE01,RESELC01,1,2034,0.95
UGANDA,PWRTRNE01,RESELC01,1,2035,0.95
UGANDA,PWRTRNE01,RESELC01,1,2036,0.95
UGANDA,PWRTRNE01,RESELC01,1,2037,0.95
UGANDA,PWRTRNE01,RESELC01,1,2038,0.95
UGANDA,PWRTRNE01,RESELC01,1,2039,0.95
UGANDA,PWRTRNE01,RESELC01,1,2040,0.95
UGANDA,SOL,SOL,1,2018,1.0
UGANDA,SOL,SOL,1,2019,1.0
UGANDA,SOL,SOL,1,2020,1.0
UGANDA,SOL,SOL,1,2021,1.0
UGANDA,SOL,SOL,1,2022,1.0
UGANDA,SOL,SOL,1,2023,1.0
UGANDA,SOL,SOL,1,2024,1.0
UGANDA,SOL,SOL,1,2025,1.0
UGANDA,SOL,SOL,1,2026,1.0
UGANDA,SOL,SOL,1,2027,1.0
UGANDA,SOL,SOL,1,2028,1.0
UGANDA,SOL,SOL,1,2029,1.0
UGANDA,SOL,SOL,1,2030,1.0
UGANDA,SOL,SOL,1,2031,1.0
UGANDA,SOL,SOL,1,2032,1.0
UGANDA,SOL,SOL,1,2033,1.0
UGANDA,SOL,SOL,1,2034,1.0
UGANDA,SOL,SOL,1,2035,1.0
UGANDA,SOL,SOL,1,2036,1.0
UGANDA,SOL,SOL,1,2037,1.0
UGANDA,SOL,SOL,1,2038,1.0
UGANDA,SOL,SOL,1,2039,1.0
UGANDA,SOL,SOL,1,2040,1.0
UGANDA,WATSUR01,RIVERWAT,1,2018,1.0
UGANDA,WATSUR01,RIVERWAT,1,2019,1.0
UGANDA,WATSUR01,RIVERWAT,1,2020,1.0
UGANDA,WATSUR01,RIVERWAT,1,2021,1.0
UGANDA,WATSUR01,RIVERWAT,1,2022,1.0
UGANDA,WATSUR01,RIVERWAT,1,2023,1.0
UGANDA,WATSUR01,RIVERWAT,1,2024,1.0
UGANDA,WATSUR01,RIVERWAT,1,2025,1.0
UGANDA,WATSUR01,RIVERWAT,1,2026,1.0
UGANDA,WATSUR01,RIVERWAT,1,2027,1.0
UGANDA,WATSUR01,RIVERWAT,1,2028,1.0
UGANDA,WATSUR01,RIVERWAT,1,2029,1.0
UGANDA,WATSUR01,RIVERWAT,1,2030,1.0
UGANDA,WATSUR01,RIVERWAT,1,2031,1.0
UGANDA,WATSUR01,RIVERWAT,1,2032,1.0
UGANDA,WATSUR01,RIVERWAT,1,2033,1.0
UGANDA,WATSUR01,RIVERWAT,1,2034,1.0
UGANDA,WATSUR01,RIVERWAT,1,2035,1.0
UGANDA,WATSUR01,RIVERWAT,1,2036,1.0
UGANDA,WATSUR01,RIVERWAT,1,2037,1.0
UGANDA,WATSUR01,RIVERWAT,1,2038,1.0
UGANDA,WATSUR01,RIVERWAT,1,2039,1.0
UGANDA,WATSUR01,RIVERWAT,1,2040,1.0
