REGION,FUEL,YEAR,VALUE
Region,EL_Industry,2015,0.632772
Region,EL_Industry,2016,0.656817336
Region,EL_Industry,2017,0.681776395
Region,EL_Industry,2018,0.707683898
Region,EL_Industry,2019,0.734575886
Region,EL_Industry,2020,0.772773832
Region,EL_Industry,2021,0.812958071
Region,EL_Industry,2022,0.855231891
Region,EL_Industry,2023,0.899703949
Region,EL_Industry,2024,0.946488555
Region,EL_Industry,2025,0.995705959
Region,EL_Industry,2026,1.047482669
Region,EL_Industry,2027,1.101951768
Region,EL_Industry,2028,1.15925326
Region,EL_Industry,2029,1.21953443
Region,EL_Industry,2030,1.28295022
Region,EL_Industry,2031,1.349663631
Region,EL_Industry,2032,1.41984614
Region,EL_Industry,2033,1.49367814
Region,EL_Industry,2034,1.571349403
Region,EL_Industry,2035,1.653059572
Region,EL_Industry,2036,1.739018669
Region,EL_Industry,2037,1.82944764
Region,EL_Industry,2038,1.924578918
Region,EL_Industry,2039,2.024657021
Region,EL_Industry,2040,2.129939186
Region,EL_Industry,2041,2.240696024
Region,EL_Industry,2042,2.357212217
Region,EL_Industry,2043,2.479787253
Region,EL_Industry,2044,2.60873619
Region,EL_Industry,2045,2.744390472
Region,EL_Industry,2046,2.887098776
Region,EL_Industry,2047,3.037227912
Region,EL_Industry,2048,3.195163764
Region,EL_Industry,2049,3.36131228
Region,EL_Industry,2050,3.536100518
Region,EL_Industry,2051,3.719977745
Region,EL_Industry,2052,3.913416588
Region,EL_Industry,2053,4.11691425
Region,EL_Industry,2054,4.330993791
Region,EL_Industry,2055,4.556205469
Region,EL_Industry,2056,4.793128153
Region,EL_Industry,2057,5.042370817
Region,EL_Industry,2058,5.304574099
Region,EL_Industry,2059,5.580411953
Region,EL_Industry,2060,5.870593374
Region,EL_Industry,2061,6.17586423
Region,EL_Industry,2062,6.49700917
Region,EL_Industry,2063,6.834853646
Region,EL_Industry,2064,7.190266036
Region,EL_Industry,2065,7.56415987
Region,EL_Rural,2015,0.0020644
Region,EL_Rural,2016,0.020077259
Region,EL_Rural,2017,0.038090119
Region,EL_Rural,2018,0.056102978
Region,EL_Rural,2019,0.074115838
Region,EL_Rural,2020,0.092128697
Region,EL_Rural,2021,0.169247835
Region,EL_Rural,2022,0.246366972
