REGION,FUEL,YEAR,VALUE
SIERRALEONE,EL_final,2015,5.3928
SIERRALEONE,EL_final,2016,8.3772
SIERRALEONE,EL_final,2017,11.1672
SIERRALEONE,EL_final,2018,13.8276
SIERRALEONE,EL_final,2019,18.0108
SIERRALEONE,EL_final,2020,22.1868
SIERRALEONE,EL_final,2021,22.3668
SIERRALEONE,EL_final,2022,22.5468
SIERRALEONE,EL_final,2023,22.7268
SIERRALEONE,EL_final,2024,22.9068
SIERRALEONE,EL_final,2025,23.0868
SIERRALEONE,EL_final,2026,23.2632
SIERRALEONE,EL_final,2027,23.4396
SIERRALEONE,EL_final,2028,23.6124
SIERRALEONE,EL_final,2029,23.778
SIERRALEONE,EL_final,2030,23.8284
SIERRALEONE,EL_final,2031,23.9904
SIERRALEONE,EL_final,2032,24.18318
SIERRALEONE,EL_final,2033,24.37596
SIERRALEONE,EL_final,2034,24.56874
SIERRALEONE,EL_final,2035,24.76152
SIERRALEONE,EL_final,2036,24.9543
SIERRALEONE,EL_final,2037,25.14708
SIERRALEONE,EL_final,2038,25.33986
SIERRALEONE,EL_final,2039,25.53264
SIERRALEONE,EL_final,2040,25.7256
SIERRALEONE,EL_final,2041,25.98912
SIERRALEONE,EL_final,2042,26.25264
SIERRALEONE,EL_final,2043,26.51616
SIERRALEONE,EL_final,2044,26.77968
SIERRALEONE,EL_final,2045,27.0432
SIERRALEONE,EL_final,2046,27.30672
SIERRALEONE,EL_final,2047,27.57024
SIERRALEONE,EL_final,2048,27.83376
SIERRALEONE,EL_final,2049,28.09728
SIERRALEONE,EL_final,2050,28.35969829
