REGION,TECHNOLOGY,YEAR,VALUE
UGANDA,CHP,2018,0.93
UGANDA,CHP,2019,0.93
UGANDA,CHP,2020,0.93
UGANDA,CHP,2021,0.93
UGANDA,CHP,2022,0.93
UGANDA,CHP,2023,0.93
UGANDA,CHP,2024,0.93
UGANDA,CHP,2025,0.93
UGANDA,CHP,2026,0.93
UGANDA,CHP,2027,0.93
UGANDA,CHP,2028,0.93
UGANDA,CHP,2029,0.93
UGANDA,CHP,2030,0.93
UGANDA,CHP,2031,0.93
UGANDA,CHP,2032,0.93
UGANDA,CHP,2033,0.93
UGANDA,CHP,2034,0.93
UGANDA,CHP,2035,0.93
UGANDA,CHP,2036,0.93
UGANDA,CHP,2037,0.93
UGANDA,CHP,2038,0.93
UGANDA,CHP,2039,0.93
UGANDA,CHP,2040,0.93
UGANDA,PWRGEO001,2018,0.914
UGANDA,PWRGEO001,2019,0.914
UGANDA,PWRGEO001,2020,0.914
UGANDA,PWRGEO001,2021,0.914
UGANDA,PWRGEO001,2022,0.914
UGANDA,PWRGEO001,2023,0.914
UGANDA,PWRGEO001,2024,0.914
UGANDA,PWRGEO001,2025,0.914
UGANDA,PWRGEO001,2026,0.914
UGANDA,PWRGEO001,2027,0.914
UGANDA,PWRGEO001,2028,0.914
UGANDA,PWRGEO001,2029,0.914
UGANDA,PWRGEO001,2030,0.914
UGANDA,PWRGEO001,2031,0.914
UGANDA,PWRGEO001,2032,0.914
UGANDA,PWRGEO001,2033,0.914
UGANDA,PWRGEO001,2034,0.914
UGANDA,PWRGEO001,2035,0.914
UGANDA,PWRGEO001,2036,0.914
UGANDA,PWRGEO001,2037,0.914
UGANDA,PWRGEO001,2038,0.914
UGANDA,PWRGEO001,2039,0.914
UGANDA,PWRGEO001,2040,0.914
UGANDA,PWRHFOE01,2018,0.9
UGANDA,PWRHFOE01,2019,0.9
UGANDA,PWRHFOE01,2020,0.9
UGANDA,PWRHFOE01,2021,0.9
UGANDA,PWRHFOE01,2022,0.9
UGANDA,PWRHFOE01,2023,0.9
UGANDA,PWRHFOE01,2024,0.9
UGANDA,PWRHFOE01,2025,0.9
UGANDA,PWRHFOE01,2026,0.9
UGANDA,PWRHFOE01,2027,0.9
UGANDA,PWRHFOE01,2028,0.9
UGANDA,PWRHFOE01,2029,0.9
UGANDA,PWRHFOE01,2030,0.9
UGANDA,PWRHFOE01,2031,0.9
UGANDA,PWRHFOE01,2032,0.9
UGANDA,PWRHFOE01,2033,0.9
UGANDA,PWRHFOE01,2034,0.9
UGANDA,PWRHFOE01,2035,0.9
UGANDA,PWRHFOE01,2036,0.9
UGANDA,PWRHFOE01,2037,0.9
UGANDA,PWRHFOE01,2038,0.9
UGANDA,PWRHFOE01,2039,0.9
UGANDA,PWRHFOE01,2040,0.9
UGANDA,PWRHYD001,2018,0.89
UGANDA,PWRHYD001,2019,0.89
UGANDA,PWRHYD001,2020,0.89
UGANDA,PWRHYD001,2021,0.89
UGANDA,PWRHYD001,2022,0.89
UGANDA,PWRHYD001,2023,0.89
UGANDA,PWRHYD001,2024,0.89
UGANDA,PWRHYD001,2025,0.89
UGANDA,PWRHYD001,2026,0.89
UGANDA,PWRHYD001,2027,0.89
UGANDA,PWRHYD001,2028,0.89
UGANDA,PWRHYD001,2029,0.89
UGANDA,PWRHYD001,2030,0.89
UGANDA,PWRHYD001,2031,0.89
UGANDA,PWRHYD001,2032,0.89
UGANDA,PWRHYD001,2033,0.89
UGANDA,PWRHYD001,2034,0.89
UGANDA,PWRHYD001,2035,0.89
UGANDA,PWRHYD001,2036,0.89
UGANDA,PWRHYD001,2037,0.89
UGANDA,PWRHYD001,2038,0.89
UGANDA,PWRHYD001,2039,0.89
UGANDA,PWRHYD001,2040,0.89
UGANDA,PWRHYD002,2018,0.89
UGANDA,PWRHYD002,2019,0.89
UGANDA,PWRHYD002,2020,0.89
UGANDA,PWRHYD002,2021,0.89
UGANDA,PWRHYD002,2022,0.89
UGANDA,PWRHYD002,2023,0.89
UGANDA,PWRHYD002,2024,0.89
UGANDA,PWRHYD002,2025,0.89
UGANDA,PWRHYD002,2026,0.89
UGANDA,PWRHYD002,2027,0.89
UGANDA,PWRHYD002,2028,0.89
UGANDA,PWRHYD002,2029,0.89
UGANDA,PWRHYD002,2030,0.89
UGANDA,PWRHYD002,2031,0.89
UGANDA,PWRHYD002,2032,0.89
UGANDA,PWRHYD002,2033,0.89
UGANDA,PWRHYD002,2034,0.89
UGANDA,PWRHYD002,2035,0.89
UGANDA,PWRHYD002,2036,0.89
UGANDA,PWRHYD002,2037,0.89
UGANDA,PWRHYD002,2038,0.89
UGANDA,PWRHYD002,2039,0.89
UGANDA,PWRHYD002,2040,0.89
